,stop_id,stop_code,stop_name,stop_lat,stop_lon,stop_url,is_freq
1675,40146,40146,Eastbound Taggart at McFadden,49.881971802631845,-96.99918967185812,https://winnipegtransit.com/stops/40146,False
1676,40147,40147,Southbound Webster at Taggart,49.88209914350233,-97.0003119957741,https://winnipegtransit.com/stops/40147,False
1677,40148,40148,Southbound Webster at Copeland,49.88393428958005,-97.00031968917438,https://winnipegtransit.com/stops/40148,False
1678,40149,40149,Southbound Webster at Dugald,49.885553464967174,-97.00032238451726,https://winnipegtransit.com/stops/40149,False
1679,40152,40152,Westbound Pandora at Robson,49.89366908876166,-97.0282251141771,https://winnipegtransit.com/stops/40152,False
1680,40153,40153,Eastbound Pandora at Robson,49.89354231432546,-97.02870370107124,https://winnipegtransit.com/stops/40153,False
1681,40154,40154,Westbound Regent at Bienvenu,49.89535977601524,-97.03084364924102,https://winnipegtransit.com/stops/40154,True
1682,40155,40155,Eastbound Regent at Bienvenu,49.895099104174086,-97.03138339368022,https://winnipegtransit.com/stops/40155,True
1683,40156,40156,Westbound Pandora at Atwood,49.893658271121865,-97.03075974745884,https://winnipegtransit.com/stops/40156,False
1684,40157,40157,Eastbound Pandora at Atwood,49.89352888716904,-97.0316143842048,https://winnipegtransit.com/stops/40157,False
1685,40160,40160,Westbound Pandora at Heartstone,49.89367245111867,-97.03476932054288,https://winnipegtransit.com/stops/40160,False
1686,40161,40161,Eastbound Pandora at Heartstone,49.89354093552433,-97.03444048520048,https://winnipegtransit.com/stops/40161,False
1687,40164,40164,Northbound Bournais at Pandora,49.89331286199515,-97.04061809429068,https://winnipegtransit.com/stops/40164,False
1688,40166,40166,Southbound Bournais at Pandora,49.89328067489954,-97.04084218213744,https://winnipegtransit.com/stops/40166,False
1689,40168,40168,Westbound Rougeau at Bournais,49.89119675623543,-97.04261130687722,https://winnipegtransit.com/stops/40168,False
1690,40169,40169,Eastbound Rougeau at Bournais,49.8910316604445,-97.04242305956876,https://winnipegtransit.com/stops/40169,False
1691,40170,40170,Westbound Regent at Owen,49.89542749572912,-97.04225909156492,https://winnipegtransit.com/stops/40170,True
