,stop_id,stop_code,stop_name,stop_lat,stop_lon,stop_url,is_freq
4692,60825,60825,Eastbound Scurfield at Henlow West,49.81675455213643,-97.19313007293066,http://www.winnipegtransit.com/stops/60825,False
4693,60826,60826,Westbound Scurfield at Henlow,49.81675640711128,-97.19382509427513,http://www.winnipegtransit.com/stops/60826,False
4694,60827,60827,Southbound Columbia at Hallmark,49.81337754251422,-97.20038697558974,http://www.winnipegtransit.com/stops/60827,False
4695,60828,60828,Southbound Columbia at Exbury,49.81226598955495,-97.19889914928844,http://www.winnipegtransit.com/stops/60828,False
4696,60829,60829,Northbound Columbia at Exbury,49.81262904474196,-97.19910808142548,http://www.winnipegtransit.com/stops/60829,False
4697,60830,60830,Northbound Columbia at Hallmark,49.813520300577395,-97.2003121758034,http://www.winnipegtransit.com/stops/60830,False
4698,60831,60831,Southbound Otter at Seel,49.83902661096602,-97.17537367827214,http://www.winnipegtransit.com/stops/60831,False
4699,60832,60832,Westbound Scurfield at Kenaston East,49.81604275724983,-97.19593690567896,http://www.winnipegtransit.com/stops/60832,False
4700,60835,60835,Northbound Waverley at Victor Lewis,49.842487343879576,-97.1792214255386,http://www.winnipegtransit.com/stops/60835,False
4701,60836,60836,Southbound Waverley at Victor Lewis,49.842809638367385,-97.1796961427593,http://www.winnipegtransit.com/stops/60836,False
4702,60838,60838,Westbound Taylor at Kenaston West,49.850574817234246,-97.20984281268606,http://www.winnipegtransit.com/stops/60838,False
4703,60839,60839,Westbound Taylor at Morpeth,49.85066252523311,-97.2126079638763,http://www.winnipegtransit.com/stops/60839,False
4704,60840,60840,Northbound Portsmouth at Taylor,49.85089016018959,-97.21570184819755,http://www.winnipegtransit.com/stops/60840,False
4705,60841,60841,Northbound Portsmouth at Swindon,49.85191352950225,-97.21673537371274,http://www.winnipegtransit.com/stops/60841,False
4706,60842,60842,Northbound Portsmouth at Coleraine,49.852842922718125,-97.21750806874488,http://www.winnipegtransit.com/stops/60842,False
4707,60843,60843,Eastbound Swindon at Ramsgate,49.85441850249462,-97.2164344785545,http://www.winnipegtransit.com/stops/60843,False
4708,60844,60844,Southbound Swindon at Swindon North,49.85408261964079,-97.21448518278878,http://www.winnipegtransit.com/stops/60844,False
4709,60845,60845,Southbound Swindon at Swindon South,49.85229448634467,-97.2146067309057,http://www.winnipegtransit.com/stops/60845,False
4710,60846,60846,Westbound Swindon at Portsmouth,49.85172537581254,-97.2161997382128,http://www.winnipegtransit.com/stops/60846,False
4711,60847,60847,Southbound Portsmouth at Taylor,49.85064015713304,-97.21582234696037,http://www.winnipegtransit.com/stops/60847,False
4712,60848,60848,Eastbound Taylor at Morpeth,49.85054160428429,-97.21293238870756,http://www.winnipegtransit.com/stops/60848,False
4713,60849,60849,Eastbound Taylor at Kenaston West,49.85044766859792,-97.20976404173112,http://www.winnipegtransit.com/stops/60849,False
4714,60850,60850,Westbound Rannock at Scotswood,49.850575927327746,-97.2951198915929,http://www.winnipegtransit.com/stops/60850,False
4715,60851,60851,Southbound Brentlawn at Allendale,49.78047884125738,-97.16522452197952,http://www.winnipegtransit.com/stops/60851,False
4716,60854,60854,Eastbound Columbia at Shillingstone,49.808710402503465,-97.1998928980599,http://www.winnipegtransit.com/stops/60854,False
4717,60855,60855,Eastbound Columbia at Prospect,49.80933855766292,-97.19806263682229,http://www.winnipegtransit.com/stops/60855,False
4718,60856,60856,Northbound Columbia at Saxon,49.811243234783355,-97.19733859014823,http://www.winnipegtransit.com/stops/60856,False
4719,60858,60858,Westbound Scurfield at Kenaston West,49.81534618235789,-97.19799241438535,http://www.winnipegtransit.com/stops/60858,False
4720,60859,60859,Southbound Columbia at Saxon,49.81110968494312,-97.19742695309888,http://www.winnipegtransit.com/stops/60859,False
4721,60860,60860,Westbound Columbia at Prospect,49.80919848948458,-97.19888791690434,http://www.winnipegtransit.com/stops/60860,False
4722,60861,60861,Westbound Columbia at Oakhill,49.80836889140707,-97.20222676607705,http://www.winnipegtransit.com/stops/60861,False
4723,60864,60864,Eastbound Scurfield at Kenaston West,49.81517212917738,-97.19779035942268,http://www.winnipegtransit.com/stops/60864,False
4724,60865,60865,Northbound Columbia at McGillivray,49.81905599195648,-97.2057650953295,http://www.winnipegtransit.com/stops/60865,False
4725,60866,60866,Northbound Lindenwood at McGillivray,49.82435783688782,-97.19501582968992,http://www.winnipegtransit.com/stops/60866,False
4726,60867,60867,Northbound Lindenwood at Waterbury South,49.82972971483358,-97.18822464200336,http://www.winnipegtransit.com/stops/60867,False
4727,60868,60868,Northbound Lindenwood at Foxmeadow,49.831140606459115,-97.18469543439252,http://www.winnipegtransit.com/stops/60868,False
4728,60869,60869,Northbound Lindenwood at Waterbury North,49.83281450200934,-97.18417384732024,http://www.winnipegtransit.com/stops/60869,False
4729,60870,60870,Northbound Lindenwood at Thorncliff,49.83456053072584,-97.18366342694694,http://www.winnipegtransit.com/stops/60870,False
4730,60871,60871,Northbound Lindenwood at Shorecrest,49.83644799236602,-97.18299468501225,http://www.winnipegtransit.com/stops/60871,False
4731,60872,60872,Northbound Lindenwood at Lindenwood Place,49.83837114922227,-97.18288087136386,http://www.winnipegtransit.com/stops/60872,False
4732,60874,60874,Northbound Avon at Lindenwood West,49.84214841048466,-97.18513162111203,http://www.winnipegtransit.com/stops/60874,False
4733,60875,60875,Westbound Scurfield at Dovercourt East,49.81827703982312,-97.18752636400896,http://www.winnipegtransit.com/stops/60875,False
4734,60876,60876,Southbound Lindenwood at Woodcott,49.83619259605504,-97.19714807262346,http://www.winnipegtransit.com/stops/60876,False
4735,60877,60877,Southbound Edgeland at Corydon,49.866653994058744,-97.21133587879036,http://www.winnipegtransit.com/stops/60877,False
4736,60878,60878,Southbound Lindenwood at Marksbridge,49.83436083204406,-97.19735526186676,http://www.winnipegtransit.com/stops/60878,False
4737,60879,60879,Southbound Lindenwood at Waterbury North,49.83257635675859,-97.18447480024297,http://www.winnipegtransit.com/stops/60879,False
4738,60880,60880,Southbound Lindenwood at Foxmeadow,49.83112589667028,-97.18490457426672,http://www.winnipegtransit.com/stops/60880,False
4739,60881,60881,Southbound Lindenwood at Waterbury South,49.82985666003211,-97.18828942640287,http://www.winnipegtransit.com/stops/60881,False
4740,60882,60882,Southbound Lindenwood at McGillivray,49.82427248940985,-97.19531098942078,http://www.winnipegtransit.com/stops/60882,False
4741,60883,60883,Southbound Columbia at McGillivray,49.81897061635072,-97.20606020435108,http://www.winnipegtransit.com/stops/60883,False
4742,60885,60885,Westbound Scurfield at Henlow East,49.81836326313458,-97.18499292747248,http://www.winnipegtransit.com/stops/60885,False
4743,60886,60886,Eastbound Scurfield at Henlow East,49.81819109308378,-97.18548594773038,http://www.winnipegtransit.com/stops/60886,False
4744,60887,60887,Southbound Lindenwood at Farmingdale,49.829423376096585,-97.1916429230061,http://www.winnipegtransit.com/stops/60887,False
4745,60888,60888,Northbound Lindenwood at Farmingdale,49.829262210625615,-97.19169064986592,http://www.winnipegtransit.com/stops/60888,False
4746,60889,60889,Southbound Otter at Buffalo,49.83594685562908,-97.17287502201836,http://www.winnipegtransit.com/stops/60889,False
